Date,Open Price,High_Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
18-Jan-16,5600.05,5600.05,5403,5448,5454.311276,2554,736,13930311,758,29.68,197.05,-152.05
15-Jan-16,5620,5625,5580.05,5599.95,5606.71153,2333,576,13080458,980,42.01,44.95,-20.05
14-Jan-16,5460,5640,5428,5620.6,5560.389193,5108,1379,28402468,2195,42.97,212,160.6
13-Jan-16,5520,5528.5,5410,5501.95,5482.4073,4822,1270,26436168,1300,26.96,118.5,-18.05
12-Jan-16,5525,5525,5420,5444,5449.982732,3880,1205,21145933,1909,49.2,105,-81
11-Jan-16,5680,5680,5460,5514.9,5533.849466,5713,1432,31614882,2947,51.58,220,-165.1
08-Jan-16,5685,5686.05,5620,5629.85,5630.054403,2555,678,14384789,1315,51.47,66.05,-55.15
07-Jan-16,5705.1,5706.95,5620.1,5644.65,5663.33084,2273,589,12872751,1241,54.6,86.85,-60.45
06-Jan-16,5700,5729.75,5663.25,5716.95,5701.848838,14587,1280,83172869,12787,87.66,66.5,16.95
05-Jan-16,5733.3,5740.4,5650,5659.9,5664.939549,13449,741,76187772,12155,90.38,90.4,-73.4
04-Jan-16,5825,5825,5662.4,5680.7,5724.608668,4638,1271,26550735,2493,53.75,162.6,-144.3
01-Jan-16,5850,5850,5779.95,5786.15,5824.35321,3941,720,22953776,917,23.27,70.05,-63.85
31-Dec-15,5850,5871,5801,5824.1,5826.771802,2064,488,12026457,498,24.13,70,-25.9
30-Dec-15,5847.25,5868,5807,5822.45,5831.228376,4821,885,28112352,2039,42.29,61,-24.8
29-Dec-15,5825.05,5859.45,5817.95,5834.6,5841.068388,2091,591,12213674,1111,53.13,41.5,9.55
28-Dec-15,5780.05,5850,5771,5800.5,5814.686406,6569,981,38196675,823,12.53,79,20.45
24-Dec-15,5759.65,5799,5732.05,5779.05,5757.606086,7065,897,40677487,793,11.22,66.95,19.4
23-Dec-15,5731.55,5793,5731.55,5767.85,5757.68507,2083,634,11993258,1111,53.34,61.45,36.3
22-Dec-15,5698.6,5752.7,5688,5731.55,5728.452402,3393,852,19436639,2164,63.78,64.7,32.95
21-Dec-15,5690,5727,5673,5679.85,5699.774518,3579,1006,20399493,1548,43.25,54,-10.15
18-Dec-15,5880,5880,5622,5675.85,5738.573646,7923,2682,45466719,4132,52.15,258,-204.15
17-Dec-15,5822,5900,5820,5870.3,5846.660865,4252,865,24860002,2567,60.37,80,48.3
16-Dec-15,5878.2,5912,5810.1,5820.65,5855.355682,7726,1920,45238478,1921,24.86,101.9,-57.55
15-Dec-15,5900,5915.85,5805.55,5830.3,5849.351733,10707,2434,62629009,5018,46.87,110.3,-69.7
14-Dec-15,5900,5900,5787.2,5864.85,5837.892741,2769,870,16165125,958,34.6,112.8,-35.15
11-Dec-15,5759.05,5910,5753,5894,5862.335666,5574,1547,32676659,1593,28.58,157,134.95
10-Dec-15,5760.1,5810,5752.85,5775.75,5779.363804,3260,838,18840726,1251,38.37,57.15,15.65
09-Dec-15,5865.95,5865.95,5751,5759.05,5774.310321,4418,1315,25510903,2386,54.01,114.95,-106.9
08-Dec-15,5885,5893.85,5819,5824.9,5849.746503,2359,674,13799552,1249,52.95,74.85,-60.1
07-Dec-15,5898.95,5911.2,5826.8,5898.35,5883.970616,3199,738,18822822,1426,44.58,84.4,-0.6
04-Dec-15,5840,5909.95,5813.45,5856.2,5854.284599,4740,1183,27749309,1435,30.27,96.5,16.2
03-Dec-15,5870,5870,5825,5836.4,5839.338033,3121,726,18224574,1197,38.35,45,-33.6
02-Dec-15,5879.15,5921,5850,5870.75,5871.227558,4144,1237,24330367,932,22.49,71,-8.4
01-Dec-15,5865,5928,5851,5876.05,5890.639886,4929,1611,29034964,1913,38.81,77,11.05
30-Nov-15,5935,5951.9,5860,5872.65,5884.482607,9314,2482,54808071,4682,50.27,91.9,-62.35
27-Nov-15,6021.85,6053.8,5921,5963.95,5957.317101,6058,1682,36089427,2524,41.66,132.8,-57.9
26-Nov-15,6073.4,6134.85,6010.6,6021.8,6045.092533,2799,951,16920214,1105,39.48,124.25,-51.6
24-Nov-15,6150,6150,6050,6060.35,6081.239476,3587,1333,21813406,1677,46.75,100,-89.65
23-Nov-15,6199.7,6213.45,6115.95,6141.75,6154.390417,4216,1247,25946910,1501,35.6,97.5,-57.95
20-Nov-15,6240,6277,6150,6182.95,6217.610956,3231,975,20089101,932,28.85,127,-57.05
19-Nov-15,6102.55,6300,6085,6251.7,6206.631568,9896,2103,61420826,3206,32.4,215,149.15
18-Nov-15,6225,6225,6050,6078.05,6100.69704,4763,917,29057620,1593,33.45,175,-146.95
17-Nov-15,6035,6130,5950,6074.55,6039.436695,11571,2699,69882322,2790,24.11,180,39.55
16-Nov-15,6069.75,6069.75,5970.05,5983.9,5989.103727,5823,1297,34874551,3035,52.12,99.7,-85.85
13-Nov-15,6175,6178,6030,6037.05,6062.40884,8891,1404,53900877,5154,57.97,148,-137.95
11-Nov-15,6150,6180,6130.8,6163.3,6160.622853,2678,568,16498148,1340,50.04,49.2,13.3
10-Nov-15,6176,6177,6055,6066.6,6107.032411,8423,1336,51439534,4164,49.44,122,-109.4
09-Nov-15,6150,6204,6109.05,6136.7,6171.213148,7971,1723,49190740,2837,35.59,94.95,-13.3
06-Nov-15,6201,6229,6161,6171.85,6189.676061,3371,783,20865398,1181,35.03,68,-29.15
05-Nov-15,6260,6303,6160,6181.8,6246.094866,12017,1795,75059322,3190,26.55,143,-78.2
04-Nov-15,6256.85,6479,6220.8,6247.15,6365.688548,33042,6399,210335081,5282,15.99,258.2,-9.7
03-Nov-15,6276,6314.7,6218,6234.35,6247.97565,3614,1084,22580184,942,26.07,96.7,-41.65
02-Nov-15,6174,6297.95,6160,6256.8,6214.550529,6808,1649,42308660,2258,33.17,137.95,82.8
30-Oct-15,6220,6255,6156.5,6179.5,6208.372012,9497,2436,58960909,3304,34.79,98.5,-40.5
29-Oct-15,6332.05,6332.05,6252,6282.1,6275.13702,4503,1466,28256942,1889,41.95,80.05,-49.95
28-Oct-15,6354.5,6385.25,6302,6325.8,6330.05702,4893,1384,30972969,2178,44.51,83.25,-28.7
27-Oct-15,6420,6420,6320,6340.3,6370.808122,6082,1346,38747255,2748,45.18,100,-79.7
26-Oct-15,6366.4,6390,6290.05,6335.15,6338.471866,6078,1272,38525232,2713,44.64,99.95,-31.25
23-Oct-15,6500,6525,6305,6328.25,6412.594266,6174,1926,39591357,2801,45.37,220,-171.75
21-Oct-15,6580,6629,6445,6460.85,6531.124796,13454,2924,87869753,4710,35.01,184,-119.15
20-Oct-15,6595,6648,6509,6533.4,6583.26201,13759,2970,90579102,4560,33.14,139,-61.6
19-Oct-15,6599,6618.45,6450,6476.15,6514.894816,12711,3343,82810828,3335,26.24,168.45,-122.85
16-Oct-15,6279,6675,6179.8,6580.1,6568.172475,59394,12350,390110036,6538,11.01,495.2,301.1
15-Oct-15,6188.65,6249,6151,6204,6189.694052,3043,614,18835239,1574,51.73,98,15.35
14-Oct-15,6153,6240,6124.05,6198.6,6188.780603,2320,758,14357971,365,15.73,115.95,45.6
13-Oct-15,6296.7,6310.95,6109,6157.9,6159.785803,30668,1305,188908311,28155,91.81,201.95,-138.8
12-Oct-15,6403.3,6410,6230.1,6256.7,6299.076684,68098,1173,428954524,66316,97.38,179.9,-146.6
09-Oct-15,6350,6449.95,6345.2,6403.3,6407.707898,2393,654,15333645,814,34.02,104.75,53.3
08-Oct-15,6373.35,6414,6342.65,6373.2,6377.375,2128,672,13571054,589,27.68,71.35,-0.15
07-Oct-15,6470.65,6473.25,6317.6,6348.7,6385.653098,3292,940,21021570,1255,38.12,155.65,-121.95
06-Oct-15,6477.35,6508,6410.45,6483.95,6480.188738,2877,932,18643503,937,32.57,97.55,6.6
05-Oct-15,6444,6470.2,6411.55,6461.55,6453.182138,3695,1022,23844508,1672,45.25,58.65,17.55
01-Oct-15,6371.95,6414.55,6329.7,6400.85,6379.051586,4885,1571,31161667,1070,21.9,84.85,28.9
30-Sep-15,6261.6,6380,6221.35,6350.35,6269.277526,18337,1291,114959742,15444,84.22,158.65,88.75
29-Sep-15,6240,6247.4,6101.55,6180.25,6184.095314,1878,524,11613731,541,28.81,145.85,-59.75
28-Sep-15,6256.95,6263.7,6150,6202.65,6227.281275,133087,744,828770183,131658,98.93,113.7,-54.3
24-Sep-15,6265,6265,6149.95,6202.6,6190.914753,4094,1196,25345605,1157,28.26,115.05,-62.4
23-Sep-15,6140.5,6321.05,6075,6235.1,6180.349846,2927,834,18089884,1082,36.97,246.05,94.6
22-Sep-15,6237.2,6295,6105,6140.5,6214.17123,2155,828,13391539,565,26.22,190,-96.7
21-Sep-15,6196.7,6227.7,6160,6176.15,6192.218284,1608,541,9957087,674,41.92,67.7,-20.55
18-Sep-15,6106.2,6240,6095,6224.65,6213.610583,4101,1147,25482017,1898,46.28,145,118.45
16-Sep-15,6100,6105,6008,6089.85,6031.589879,77716,598,468751039,76365,98.26,97,-10.15
15-Sep-15,6050,6076,6001.15,6013.05,6021.488024,2004,661,12067062,896,44.71,74.85,-36.95
14-Sep-15,6031.2,6070,6001.15,6047.6,6036.188691,1627,615,9820879,633,38.91,68.85,16.4
11-Sep-15,6005,6050,5970,5984.8,6010.659658,1522,488,9148224,710,46.65,80,-20.2
10-Sep-15,6000,6033.05,5972.4,6013.4,6003.201961,4590,1142,27554697,2133,46.47,60.65,13.4
09-Sep-15,6099,6099,5931.2,5969.45,5968.071809,1880,533,11219975,771,41.01,167.8,-129.55
08-Sep-15,5976.05,6010,5884.1,5904.05,5942.600875,1829,571,10869017,1116,61.02,125.9,-72
07-Sep-15,6027,6027,5976,5991.9,5998.170554,1372,398,8229490,723,52.7,51,-35.1
04-Sep-15,6050,6050,5962,5994.5,5998.273331,2411,625,14461837,1137,47.16,88,-55.5
03-Sep-15,6100,6100,5900.05,6027.1,5960.233953,6403,1477,38163378,1610,25.14,199.95,-72.9
02-Sep-15,6003.6,6060.6,5910,5937,5961.23881,3932,1174,23439591,2457,62.49,150.6,-66.6
01-Sep-15,6034,6034,5945,5991.8,5997.712724,3018,1036,18101097,997,33.04,89,-42.2
31-Aug-15,6096,6096,5951,5976.1,6002.172815,4039,1128,24242776,2281,56.47,145,-119.9
28-Aug-15,6137.65,6147.15,6043.35,6094.65,6098.493263,2449,655,14935210,933,38.1,103.8,-43
27-Aug-15,6151,6173.6,6036.75,6060.1,6100.205294,1851,602,11291480,758,40.95,136.85,-90.9
26-Aug-15,6160,6188,6050.05,6063.4,6112.23432,2838,690,17346521,1102,38.83,137.95,-96.6
25-Aug-15,6035,6225,6035,6162.95,6127.624644,11581,2849,70964021,4871,42.06,190,127.95
24-Aug-15,6100,6213.65,6000.05,6044.5,6105.615735,11872,2589,72485870,5119,43.12,213.6,-55.5
21-Aug-15,6100,6180,6069.65,6099.3,6115.329386,4053,1024,24785430,1495,36.89,110.35,-0.7
20-Aug-15,6198,6198,6090,6148.85,6145.89365,4457,1139,27392248,1641,36.82,108,-49.15
19-Aug-15,6167.6,6198.95,6080,6095.9,6147.818738,6052,1570,37206599,2159,35.67,118.95,-71.7
18-Aug-15,6218,6220,6150,6167.6,6182.875,4656,1280,28787466,2310,49.61,70,-50.4
17-Aug-15,6270,6280.7,6124.5,6132,6188.373323,8944,2126,55348811,3989,44.6,156.2,-138
14-Aug-15,6385,6465,6266,6285.65,6317.913075,8352,1880,52767210,2663,31.88,199,-99.35
13-Aug-15,6300.2,6545,6244.95,6356.7,6429.836563,83800,13973,538820304,7134,8.51,300.05,56.5
12-Aug-15,6250,6350,6008.2,6184.7,6195.254063,20613,3883,127702772,5401,26.2,341.8,-65.3
11-Aug-15,6405,6456.6,6276.45,6304.85,6348.421973,6517,1418,41372666,2461,37.76,180.15,-100.15
10-Aug-15,6550,6552,6350,6385.95,6434.458756,7189,1806,46257324,3420,47.57,202,-164.05
07-Aug-15,6512,6569.2,6512,6552.1,6551.186662,5218,1178,34184092,1705,32.68,57.2,40.1
06-Aug-15,6619,6619,6461.15,6488.35,6503.369998,17392,4095,113106611,5089,29.26,157.85,-130.65
05-Aug-15,6762,7000,6605,6831.95,6794.196049,55777,10270,378959873,10638,19.07,395,69.95
04-Aug-15,6335,6381.15,6310,6353.35,6353.626335,4215,1088,26780535,1739,41.26,71.15,18.35
03-Aug-15,6385,6499,6236.4,6337.45,6406.243815,10914,2485,69917745,3543,32.46,262.6,-47.55
31-Jul-15,6335,6385,6220,6343.05,6318.851745,13578,2837,85797369,1667,12.28,165,8.05
30-Jul-15,6011,6345,5991,6301.05,6193.196661,22343,5524,138374593,6761,30.26,354,290.05
29-Jul-15,6185,6249,6094,6147.3,6202.423929,4062,1033,25194246,997,24.54,155,-37.7
28-Jul-15,6265,6295,6171,6185.6,6217.532584,4450,1037,27668020,1694,38.07,124,-79.4
27-Jul-15,6040,6289.9,6019,6246.25,6191.955869,12916,2758,79975302,5063,39.2,270.9,206.25
24-Jul-15,6055,6105,6005,6025.85,6048.432584,4094,843,24762283,1627,39.74,100,-29.15
23-Jul-15,6085,6088.7,6008.1,6053.65,6046.412121,3135,643,18955502,1458,46.51,80.6,-31.35
22-Jul-15,6049.95,6050,5980,5987,5995.21375,2531,674,15173886,1112,43.94,70,-62.95
21-Jul-15,6100,6101.9,6051,6068.75,6069.86074,2621,513,15909105,1160,44.26,50.9,-31.25
20-Jul-15,6105,6128.15,6050,6068.2,6085.584158,2727,557,16595388,993,36.41,78.15,-36.8
17-Jul-15,6020,6122.95,6020,6076.25,6080.080013,8986,1722,54635599,2922,32.52,102.95,56.25
16-Jul-15,5970,6035.4,5970,6011.8,6009.654489,3832,964,23028996,1216,31.73,65.4,41.8
15-Jul-15,5946,6003,5917.3,5968.7,5978.025741,7964,1368,47608997,3550,44.58,85.7,22.7
14-Jul-15,6020,6020,5935,5946.05,5959.436398,3742,795,22300211,1832,48.96,85,-73.95
13-Jul-15,5972,6014.7,5905.1,5950.35,5960.97052,11567,1952,68950546,2817,24.35,109.6,-21.65
10-Jul-15,6050.2,6051,5932.05,5968.2,5973.354846,17509,1767,104587470,10185,58.17,118.95,-82
09-Jul-15,6040.5,6091,6000,6030.1,6035.361722,17425,1604,105166178,12289,70.53,91,-10.4
08-Jul-15,6083,6084,5970,6001.05,6007.644464,9023,1832,54206976,2641,29.27,114,-81.95
07-Jul-15,6185,6185,6060.25,6084.8,6109.422138,8926,1240,54532702,4282,47.97,124.75,-100.2
06-Jul-15,6190,6195,6076.1,6117,6109.71904,8293,1687,50667900,2974,35.86,118.9,-73
03-Jul-15,6340,6340,6152.1,6173.8,6230.92894,14340,2432,89351521,4024,28.06,187.9,-166.2
02-Jul-15,6250.1,6375.45,6230,6248.65,6298.511242,19392,3106,122140730,4714,24.31,145.45,-1.45
01-Jul-15,6430,6490,6120,6140.4,6308.437978,30497,5897,192388433,7018,23.01,370,-289.6
30-Jun-15,6050,6380.7,6032,6345.65,6255.106825,38811,8058,242766951,7275,18.74,348.7,295.65
29-Jun-15,5940,6090,5849,6066.5,6020.163625,13317,3317,80170519,4642,34.86,241,126.5
26-Jun-15,5900,5968.5,5875,5948.05,5927.99224,16623,1802,98541015,9830,59.13,93.5,48.05
25-Jun-15,6004,6049.85,5825.2,5845.35,5891.195286,17436,3892,102718881,4956,28.42,224.65,-158.65
24-Jun-15,6160,6162.1,5980.1,6005.7,6058.833595,8906,1863,53959972,2424,27.22,182,-154.3
23-Jun-15,6250,6292.2,6090,6126.6,6182.462756,9854,2013,60921988,3094,31.4,202.2,-123.4
22-Jun-15,6320,6399,6202,6283.8,6315.143858,13138,2775,82968360,3449,26.25,197,-36.2
19-Jun-15,6075,6338,6030.3,6295.75,6227.455836,23673,4524,147422562,6237,26.35,307.7,220.75
18-Jun-15,5839.9,6135,5839.9,6075.15,5992.038469,20640,4044,123675674,4269,20.68,295.1,235.25
17-Jun-15,5750,5899.9,5665.5,5835.75,5816.893547,24471,5102,142345202,4981,20.35,234.4,85.75
16-Jun-15,5900,5900,5750,5782.85,5811.065827,12776,2456,74242177,3134,24.53,150,-117.15
15-Jun-15,6050,6050,5896,5948.65,5950.076699,11317,2424,67337018,1884,16.65,154,-101.35
12-Jun-15,6170,6170,5990.1,6078.8,6093.323707,21087,4054,128489917,3839,18.21,179.9,-91.2
11-Jun-15,6105,6307.4,5971,6170.05,6126.688577,42781,8409,262105864,5733,13.4,336.4,65.05
10-Jun-15,6099,6230,6021,6056.55,6140.761512,41478,8179,254706506,7916,19.08,209,-42.45
09-Jun-15,5575,6080,5525,5953.8,5786.132069,76922,14011,445080851,10907,14.18,555,378.8
08-Jun-15,5876,5876,5499,5539.8,5655.349429,62024,10969,350767393,17180,27.7,377,-336.2
05-Jun-15,5850,6127,5718.2,5997.1,5972.217948,107145,20964,639893292,12232,11.42,408.8,147.1
04-Jun-15,5900,6060,5800.1,6010.8,5935.025392,71519,13889,424467081,16062,22.46,259.9,110.8
03-Jun-15,6533,6533,6000,6191.1,6251.15455,73051,16811,456653091,14885,20.38,533,-341.9
02-Jun-15,6740,6987.45,6740,6807.45,6855.680502,8842,2813,60617927,2568,29.04,247.45,67.45
01-Jun-15,6751,6751,6555,6671.85,6631.662777,9854,2624,65348405,3303,33.52,196,-79.15
29-May-15,7037,7049.9,6566.65,6857.1,6879.90708,9449,2275,65008242,4918,52.05,483.25,-179.9
28-May-15,7080,7200,6953.65,7038.65,7037.499328,2976,993,20943598,1288,43.28,246.35,-41.35
27-May-15,6804,7117,6789.1,7064.85,6969.622045,6006,1906,41859550,3569,59.42,327.9,260.85
26-May-15,6974.65,6993,6551,6807.65,6749.767896,7725,2349,52141957,1638,21.2,442,-167
25-May-15,6852,7000,6852,6944.6,6946.303988,1329,492,9231638,607,45.67,148,92.6
22-May-15,6944,7125.25,6919.45,6996.55,7026.874047,2755,905,19359038,1317,47.8,205.8,52.55
21-May-15,6875,6999,6829,6950.3,6880.60938,3305,762,22740414,1487,44.99,170,75.3
20-May-15,7099,7099,6858.5,6949.15,6950.351145,2227,674,15478432,797,35.79,240.5,-149.85
19-May-15,7060,7144.8,6890.15,7007.75,7075.748426,3017,857,21347533,967,32.05,254.65,-52.25
18-May-15,7111,7327,6945,7069,7098.027631,3981,1184,28257248,1522,38.23,382,-42
15-May-15,6855,7038,6855,7012.8,6993.658921,3744,958,26184259,1637,43.72,183,157.8
14-May-15,6735.25,6912.25,6735.25,6829.95,6829.598277,1857,654,12682564,903,48.63,177,94.7
13-May-15,6771,6806.45,6659,6699.5,6700.5538,8290,419,55547591,7545,91.01,147.45,-71.5
12-May-15,6815,6835.6,6680,6706.15,6749.319015,1746,403,11784311,1033,59.16,155.6,-108.85
11-May-15,6810,6851.05,6774,6815.5,6800.051593,659,213,4481234,263,39.91,77.05,5.5
08-May-15,6800,6900,6765,6805.55,6810.684543,951,524,6476961,659,69.3,135,5.55
07-May-15,6804,6806.95,6750,6760.4,6774.883694,877,531,5941573,590,67.27,56.95,-43.6
06-May-15,6799.5,6826.9,6756,6795.25,6792.704965,705,412,4788857,540,76.6,70.9,-4.25
05-May-15,6799,6826,6780,6809.95,6799.492372,721,401,4902434,494,68.52,46,10.95
04-May-15,6610,6810,6610,6800.1,6741.663725,2040,1080,13752994,1528,74.9,200,190.1
30-Apr-15,6570,6699,6539.25,6580.9,6634.558151,2012,1351,13348731,757,37.62,159.75,10.9
29-Apr-15,6836,6854.5,6544,6570.55,6626.546249,4692,2218,31091755,2313,49.3,310.5,-265.45
28-Apr-15,6846.5,6889.9,6800,6843.2,6836.851185,1055,715,7212878,667,63.22,89.9,-3.3
27-Apr-15,6850.2,6851.9,6750,6825,6823.460194,1030,716,7028164,695,67.48,101.9,-25.2
24-Apr-15,6909,6920.45,6777.35,6850,6846.068148,675,547,4621096,318,47.11,143.1,-59
23-Apr-15,6874.35,6914.9,6847.9,6903.45,6884.195122,574,358,3951528,272,47.39,67,29.1
22-Apr-15,6890,6955,6810.1,6847.85,6892.395031,4468,1517,30795221,2498,55.91,144.9,-42.15
21-Apr-15,6969,6969,6876,6886.15,6903.057471,696,402,4804528,319,45.83,93,-82.85
20-Apr-15,6992.4,7019,6919,6939.35,6962.309476,992,586,6906611,471,47.48,100,-53.05
17-Apr-15,7038.05,7038.05,6976.75,6986.2,6998.866667,690,324,4829218,541,78.41,61.3,-51.85
16-Apr-15,7055.6,7106.05,6990.25,7021.85,7037.718826,1227,771,8635281,614,50.04,115.8,-33.75
15-Apr-15,7115,7115,7017.25,7043.5,7077.943452,1344,535,9512756,858,63.84,97.75,-71.5
13-Apr-15,7095,7142.35,7057.75,7114.25,7110.245383,1137,404,8084349,545,47.93,84.6,19.25
10-Apr-15,7124,7134.3,7060.6,7087.75,7108.114236,1707,471,12133551,1257,73.64,73.7,-36.25
09-Apr-15,7108.35,7124,7070.1,7089.15,7091.04996,1261,856,8941814,695,55.11,53.9,-19.2
08-Apr-15,7155,7167.25,7001,7051.6,7106.827461,823,510,5848919,516,62.7,166.25,-103.4
07-Apr-15,7150.5,7157,7049.5,7133.5,7105.711041,1585,900,11262552,889,56.09,107.5,-17
06-Apr-15,6988.35,7130,6929,7106.05,7056.280601,2263,1192,15968363,758,33.5,201,117.7
01-Apr-15,6961,7049.9,6900,6938.35,6996.071861,1322,911,9248807,651,49.24,149.9,-22.65
31-Mar-15,6956.45,7070,6830,6941.9,6895.224212,17586,1197,121259413,16147,91.82,240,-14.55
30-Mar-15,6889.2,6991.1,6875,6956.45,6945.623962,1686,736,11710322,743,44.07,116.1,67.25
27-Mar-15,6887.1,6919.95,6776,6851,6826.332647,1458,719,9952793,880,60.36,143.95,-36.1
26-Mar-15,7033.85,7033.85,6766.6,6859.2,6995.487918,25326,938,177167727,24398,96.34,267.25,-174.65
25-Mar-15,7044.35,7060,7000.1,7037.75,7036.134951,1030,526,7247219,635,61.65,59.9,-6.6
24-Mar-15,7210,7212,6912.35,6996.75,7054.289242,5103,2283,35998038,2529,49.56,299.65,-213.25
23-Mar-15,7260,7400,7110.1,7211.8,7179.984383,3970,1288,28504538,1830,46.1,289.9,-48.2
20-Mar-15,7303.4,7303.4,7230.05,7269.1,7274.719412,1700,622,12367023,1205,70.88,73.35,-34.3
19-Mar-15,7400.85,7415,7340,7373.2,7408.206864,10693,465,79215956,10308,96.4,75,-27.65
18-Mar-15,7404,7421.75,7350,7397.9,7404.596075,1223,754,9055821,724,59.2,71.75,-6.1
17-Mar-15,7284.1,7400,7284.1,7392.1,7372.65875,1600,801,11796254,721,45.06,115.9,108
16-Mar-15,7300,7325,7275,7286.45,7305.311029,807,413,5895386,449,55.64,50,-13.55
13-Mar-15,7350,7359.5,7251.55,7287.15,7299.097677,6327,769,46181391,5686,89.87,107.95,-62.85
12-Mar-15,7340.75,7362,7301.05,7337.2,7325.490769,650,418,4761569,154,23.69,60.95,-3.55
11-Mar-15,7394.9,7425,7260.6,7304.8,7317.242279,1878,1058,13741781,1154,61.45,164.4,-90.1
10-Mar-15,7447,7499.95,7361.15,7378,7435.844512,1640,966,12194785,718,43.78,138.8,-69
09-Mar-15,7230.5,7436.4,7220.65,7370.15,7325.034722,2448,1098,17931685,1265,51.67,215.75,139.65
05-Mar-15,7279.6,7360,7230.15,7277.95,7297.470644,2095,1113,15288201,869,41.48,129.85,-1.65
04-Mar-15,7106.45,7313.95,7106.45,7287.25,7259.469394,3202,2078,23244821,1517,47.38,207.5,180.8
03-Mar-15,6992,7145,6985,7063.1,7004.978487,16827,1232,117872773,15831,94.08,160,71.1
02-Mar-15,7019.45,7024.05,6950,6985.35,6997.870287,9151,1158,64037511,8396,91.75,74.05,-34.1
28-Feb-15,7050.85,7090,6966,7001.6,7039.77433,709,471,4991200,295,41.61,124,-49.25
27-Feb-15,7031,7044.8,7000,7025.7,7015.948315,890,422,6244194,375,42.13,44.8,-5.3
26-Feb-15,7017,7044.9,6925.1,7020.95,7009.369156,8021,565,56222150,7572,94.4,119.8,3.95
25-Feb-15,7033.4,7065,7020.9,7045.1,7047.250572,874,510,6159297,441,50.46,44.1,11.7
24-Feb-15,7050,7075.25,6775,6993.05,6953.046694,2420,1474,16826373,981,40.54,300.25,-56.95
23-Feb-15,7170,7181.5,6922,6989.95,7023.78453,2896,1530,20340880,1149,39.68,259.5,-180.05
20-Feb-15,7149,7231.3,6991.35,7181.45,7142.135091,2465,1506,17605363,764,30.99,239.95,32.45
19-Feb-15,7117.5,7137.9,7033.25,7056.2,7085.574257,1212,959,8587716,570,47.03,104.65,-61.3
18-Feb-15,7065,7216.2,7065,7175.8,7166.448916,1938,1168,13888578,734,37.87,151.2,110.8
16-Feb-15,7234.8,7274.75,7119.5,7158.5,7187.653643,3404,2115,24466773,1474,43.3,155.25,-76.3
13-Feb-15,6843.4,7110,6842.3,7035.4,6970.32963,3510,2167,24465857,1334,38.01,267.7,192
12-Feb-15,6905,6970,6770.15,6816.9,6858.296709,2066,1122,14169241,1265,61.23,199.85,-88.1
11-Feb-15,6863.45,6990,6835.4,6898,6906.352129,869,666,6001620,315,36.25,154.6,34.55
10-Feb-15,6843.3,7004.4,6775,6817.95,6870.378252,1922,1241,13204867,496,25.81,229.4,-25.35
09-Feb-15,6870,6919.75,6775,6822.4,6834.752803,1873,1051,12801492,589,31.45,144.75,-47.6
06-Feb-15,6948.35,6960,6755,6866.6,6899.800893,1120,798,7727777,469,41.88,205,-81.75
05-Feb-15,7001.85,7030,6850.65,6886.2,6961.872836,1502,895,10456733,697,46.4,179.35,-115.65
04-Feb-15,7126,7126,6930.1,6969.85,6999.310565,1098,593,7685243,658,59.93,195.9,-156.15
03-Feb-15,7070,7177,6956,7063.6,7063.172511,2852,1753,20144168,1035,36.29,221,-6.4
02-Feb-15,7112.1,7160,6980,7050.7,7046.013188,2199,1325,15494183,838,38.11,180,-61.4
30-Jan-15,7218.8,7218.8,7084,7109.1,7130.797852,2048,1149,14603874,698,34.08,134.8,-109.7
29-Jan-15,7290,7343,7151.3,7199.5,7216.498978,1956,1246,14115472,1020,52.15,191.7,-90.5
28-Jan-15,7336.75,7400,7200,7303.4,7287.180769,2860,1887,20841337,1442,50.42,200,-33.35
27-Jan-15,7275.55,7425,7275,7343.8,7389.481367,82166,1476,607164126,80520,98,150,68.25
23-Jan-15,7325,7325,7150,7234.85,7232.804102,3364,1365,24331153,2065,61.39,175,-90.15
22-Jan-15,7100,7163,7055,7087.05,7110.915948,2784,1137,19796790,1677,60.24,108,-12.95
21-Jan-15,7085.45,7117.8,7032.3,7057.45,7060.458931,2508,883,17707631,1529,60.96,85.5,-28
20-Jan-15,7099,7111.8,6993,7061.95,7065.386018,1974,905,13947072,972,49.24,118.8,-37.05
19-Jan-15,7000,7090,7000,7053.2,7055.698788,3549,1610,25040675,1477,41.62,90,53.2
16-Jan-15,6750,7000,6750,6959.85,6965.688046,8700,2694,60601486,4614,53.03,250,209.85
